,id,acct,url,created_at,followers_count,following_count,statuses_count,last_status_at,instance
596,109372559768279556,carla,https://hci.social/@carla,2022-11-19T00:00:00.000Z,73,34,14,2023-11-07,https://hci.social/
597,109371384002613227,Haym,https://hci.social/@Haym,2022-11-19T00:00:00.000Z,9,47,0,,https://hci.social/
598,109370937431743023,ingo19,https://hci.social/@ingo19,2022-11-19T00:00:00.000Z,3,41,8,2023-07-23,https://hci.social/
599,109370516487211713,pavithren,https://hci.social/@pavithren,2022-11-19T00:00:00.000Z,16,23,1,2022-11-19,https://hci.social/
600,109370170221477636,cui,https://hci.social/@cui,2022-11-19T00:00:00.000Z,110,124,21,2023-07-11,https://hci.social/
601,109369940840244406,chi,https://hci.social/@chi,2022-11-19T00:00:00.000Z,354,1,20,2023-09-29,https://hci.social/
602,109369505709659605,andrikos,https://hci.social/@andrikos,2022-11-19T00:00:00.000Z,201,323,9,2023-04-24,https://hci.social/
603,109368940667665696,dsweld,https://hci.social/@dsweld,2022-11-19T00:00:00.000Z,18,17,7,2022-11-30,https://hci.social/
604,109368562759262502,angryweasel,https://hci.social/@angryweasel,2022-11-19T00:00:00.000Z,46,22,115,2023-11-17,https://hci.social/
605,109368379392668571,msegt,https://hci.social/@msegt,2022-11-19T00:00:00.000Z,0,2,0,,https://hci.social/
606,109368181787589645,blu3mo,https://hci.social/@blu3mo,2022-11-19T00:00:00.000Z,3,21,1,2022-11-19,https://hci.social/
607,109367480955794194,eimanahmed,https://hci.social/@eimanahmed,2022-11-18T00:00:00.000Z,2,2,0,,https://hci.social/
608,109367202126424699,DrSanchariDas,https://hci.social/@DrSanchariDas,2022-11-18T00:00:00.000Z,22,60,0,,https://hci.social/
609,109367007675028391,wendyboucher,https://hci.social/@wendyboucher,2022-11-18T00:00:00.000Z,0,2,0,,https://hci.social/
610,109366795394162940,arne,https://hci.social/@arne,2022-11-18T00:00:00.000Z,183,285,1,2022-12-20,https://hci.social/
611,109366768853363849,raydahl,https://hci.social/@raydahl,2022-11-18T00:00:00.000Z,210,322,256,2023-09-29,https://hci.social/
612,109366689489304275,volker,https://hci.social/@volker,2022-11-18T00:00:00.000Z,44,66,54,2023-11-10,https://hci.social/
613,111379138966500320,spurscience,https://hci.social/@spurscience,2023-11-09T00:00:00.000Z,4,5,2,2023-11-09,https://hci.social/
614,111098127756385669,dariosm,https://hci.social/@dariosm,2023-09-20T00:00:00.000Z,0,2,1,2023-09-20,https://hci.social/
615,111072544868136604,sajed,https://hci.social/@sajed,2023-09-16T00:00:00.000Z,3,7,0,,https://hci.social/
616,111052657062696195,lukasstrobel,https://hci.social/@lukasstrobel,2023-09-12T00:00:00.000Z,1,14,1,2023-09-13,https://hci.social/
617,110893937406555779,directory_bot,https://hci.social/@directory_bot,2023-08-15T00:00:00.000Z,107,0,1,2023-10-19,https://hci.social/
618,110788226165611940,joemichaelis,https://hci.social/@joemichaelis,2023-07-27T00:00:00.000Z,2,14,0,,https://hci.social/
619,110770089616645626,kaihan,https://hci.social/@kaihan,2023-07-24T00:00:00.000Z,6,1,2,2023-07-25,https://hci.social/
620,110713849776560556,FistfulOfUX,https://hci.social/@FistfulOfUX,2023-07-14T00:00:00.000Z,1,2,1,2023-07-27,https://hci.social/
621,110541492338186348,lauragarrison,https://hci.social/@lauragarrison,2023-06-14T00:00:00.000Z,3,8,0,,https://hci.social/
622,110537762042341751,naman,https://hci.social/@naman,2023-06-13T00:00:00.000Z,103,547,8,2023-10-14,https://hci.social/
623,110385983328317835,arlen,https://hci.social/@arlen,2023-05-17T00:00:00.000Z,1,37,13,2023-07-25,https://hci.social/
624,110356672580179852,shmishkat,https://hci.social/@shmishkat,2023-05-12T00:00:00.000Z,0,4,0,,https://hci.social/
625,110281645728823672,dis,https://hci.social/@dis,2023-04-29T00:00:00.000Z,49,89,11,2023-07-07,https://hci.social/
626,110278645114492083,neutrinos4all,https://hci.social/@neutrinos4all,2023-04-28T00:00:00.000Z,11,43,21,2023-06-30,https://hci.social/
627,110177831155715121,radicalaipod,https://hci.social/@radicalaipod,2023-04-11T00:00:00.000Z,177,21,2,2023-08-21,https://hci.social/
628,110027536493283513,shikhar,https://hci.social/@shikhar,2023-03-15T00:00:00.000Z,1,26,6,2023-09-28,https://hci.social/
629,110013981357433392,perhats,https://hci.social/@perhats,2023-03-13T00:00:00.000Z,7,33,7,2023-11-06,https://hci.social/
630,109957445557788968,yasaman,https://hci.social/@yasaman,2023-03-03T00:00:00.000Z,0,11,0,,https://hci.social/
631,109955637625296472,ottrs,https://hci.social/@ottrs,2023-03-02T00:00:00.000Z,23,17,11,2023-05-17,https://hci.social/
632,109922322798915437,joshua_paup,https://hci.social/@joshua_paup,2023-02-24T00:00:00.000Z,11,14,1,2023-09-28,https://hci.social/
633,109846585463942620,funficient,https://hci.social/@funficient,2023-02-11T00:00:00.000Z,36,38,76,2023-09-20,https://hci.social/
634,109796771446661647,ctejada10,https://hci.social/@ctejada10,2023-02-02T00:00:00.000Z,7,33,0,,https://hci.social/
635,109796685615843208,karenjoy4you,https://hci.social/@karenjoy4you,2023-02-02T00:00:00.000Z,0,5,0,,https://hci.social/
636,109756547841568022,hcc_research,https://hci.social/@hcc_research,2023-01-26T00:00:00.000Z,43,55,6,2023-10-05,https://hci.social/
637,109744017589221872,hci_oldenburg,https://hci.social/@hci_oldenburg,2023-01-24T00:00:00.000Z,11,3,3,2023-04-13,https://hci.social/
638,109739323566526609,PipzCorreiaz,https://hci.social/@PipzCorreiaz,2023-01-23T00:00:00.000Z,15,40,3,2023-03-22,https://hci.social/
639,109717881758437596,aianik,https://hci.social/@aianik,2023-01-19T00:00:00.000Z,3,6,0,,https://hci.social/
640,109716847688554712,arundhatibala,https://hci.social/@arundhatibala,2023-01-19T00:00:00.000Z,1,20,0,,https://hci.social/
641,109705605928617358,designfactotum,https://hci.social/@designfactotum,2023-01-17T00:00:00.000Z,18,105,49,2023-11-14,https://hci.social/
642,109703464735275747,tbanerjee,https://hci.social/@tbanerjee,2023-01-17T00:00:00.000Z,5,12,0,2023-02-22,https://hci.social/
643,109700316048658087,aleboz,https://hci.social/@aleboz,2023-01-16T00:00:00.000Z,9,29,0,,https://hci.social/
644,109683011500290031,foiworkshop,https://hci.social/@foiworkshop,2023-01-13T00:00:00.000Z,40,82,19,2023-02-16,https://hci.social/
645,109681449571519713,chat,https://hci.social/@chat,2023-01-13T00:00:00.000Z,31,17,15,2023-10-19,https://hci.social/
646,109672381416588003,rohan,https://hci.social/@rohan,2023-01-11T00:00:00.000Z,2,3,2,2023-02-19,https://hci.social/
647,109671059029814045,group,https://hci.social/@group,2023-01-11T00:00:00.000Z,43,2,2,2023-05-08,https://hci.social/
648,109668319986045170,ramzatron,https://hci.social/@ramzatron,2023-01-11T00:00:00.000Z,5,20,1,2023-01-23,https://hci.social/
649,109666609538877760,terrancemok,https://hci.social/@terrancemok,2023-01-10T00:00:00.000Z,0,3,1,2023-01-11,https://hci.social/
650,109648318308098891,andreasriegler,https://hci.social/@andreasriegler,2023-01-07T00:00:00.000Z,3,3,1,2023-01-09,https://hci.social/
651,109642839364922713,khornbaek,https://hci.social/@khornbaek,2023-01-06T00:00:00.000Z,10,1,0,2023-01-06,https://hci.social/
652,109638665170546909,profembwall,https://hci.social/@profembwall,2023-01-05T00:00:00.000Z,2,0,0,,https://hci.social/
653,109616122128152612,amcpherson,https://hci.social/@amcpherson,2023-01-01T00:00:00.000Z,107,81,8,2023-10-18,https://hci.social/
654,109594488653141800,cklimansilver,https://hci.social/@cklimansilver,2022-12-29T00:00:00.000Z,1,5,0,,https://hci.social/
655,109572914714097246,alexkancom,https://hci.social/@alexkancom,2022-12-25T00:00:00.000Z,4,29,0,,https://hci.social/
656,109572606257130807,JBreloaded,https://hci.social/@JBreloaded,2022-12-25T00:00:00.000Z,9,94,7,2023-05-26,https://hci.social/
657,109570034802571637,Gigi,https://hci.social/@Gigi,2022-12-24T00:00:00.000Z,0,20,0,,https://hci.social/
658,109569663505599096,mdekstrand,https://hci.social/@mdekstrand,2022-12-24T00:00:00.000Z,802,462,981,2023-11-17,https://hci.social/
659,109555997207328831,anycolouryoulike,https://hci.social/@anycolouryoulike,2022-12-22T00:00:00.000Z,4,54,0,,https://hci.social/
660,109550617268554419,theblub,https://hci.social/@theblub,2022-12-21T00:00:00.000Z,41,25,13,2023-04-16,https://hci.social/
661,109548696640964110,crl_unsw,https://hci.social/@crl_unsw,2022-12-20T00:00:00.000Z,14,10,7,2023-07-11,https://hci.social/
662,109544960763426245,ulfschubert,https://hci.social/@ulfschubert,2022-12-20T00:00:00.000Z,43,94,4,2023-01-10,https://hci.social/
663,109542430705689311,rkrosnick,https://hci.social/@rkrosnick,2022-12-19T00:00:00.000Z,93,271,21,2023-11-08,https://hci.social/
664,109541169452663720,bensearle,https://hci.social/@bensearle,2022-12-19T00:00:00.000Z,6,15,11,2023-09-29,https://hci.social/
665,109540871817651023,cmudig,https://hci.social/@cmudig,2022-12-19T00:00:00.000Z,86,6,6,2023-10-22,https://hci.social/
666,109540139050744843,keunwoo,https://hci.social/@keunwoo,2022-12-19T00:00:00.000Z,13,26,4,2022-12-20,https://hci.social/
667,109539982321228304,jbenjamin,https://hci.social/@jbenjamin,2022-12-19T00:00:00.000Z,26,52,1,2022-12-28,https://hci.social/
668,109539980380162967,martimbrandao,https://hci.social/@martimbrandao,2022-12-19T00:00:00.000Z,18,142,0,,https://hci.social/
669,109539939882026490,mihirshah,https://hci.social/@mihirshah,2022-12-19T00:00:00.000Z,0,1,1,2022-12-19,https://hci.social/
670,109539566521909335,adamlukomski,https://hci.social/@adamlukomski,2022-12-19T00:00:00.000Z,0,6,0,,https://hci.social/
671,109537256125339884,wallace,https://hci.social/@wallace,2022-12-18T00:00:00.000Z,20,79,23,2023-05-22,https://hci.social/
672,109537091737239487,adambsanders,https://hci.social/@adambsanders,2022-12-18T00:00:00.000Z,2,27,0,,https://hci.social/
673,109536657368131399,ClemensSchartm,https://hci.social/@ClemensSchartm,2022-12-18T00:00:00.000Z,12,27,8,2022-12-28,https://hci.social/
674,109536187453044634,scott,https://hci.social/@scott,2022-12-18T00:00:00.000Z,2,0,0,,https://hci.social/
675,109533138718027586,rayhan,https://hci.social/@rayhan,2022-12-18T00:00:00.000Z,2,25,0,,https://hci.social/
676,109526831708137516,zyrcant,https://hci.social/@zyrcant,2022-12-17T00:00:00.000Z,16,37,5,2022-12-21,https://hci.social/
677,109525299291770808,kjhollen,https://hci.social/@kjhollen,2022-12-16T00:00:00.000Z,85,60,4,2023-05-24,https://hci.social/
678,109524302475449736,Roy,https://hci.social/@Roy,2022-12-16T00:00:00.000Z,1,6,0,,https://hci.social/
679,109523540144379772,kaglinka,https://hci.social/@kaglinka,2022-12-16T00:00:00.000Z,192,198,7,2023-10-05,https://hci.social/
680,109522688880997569,snavas,https://hci.social/@snavas,2022-12-16T00:00:00.000Z,20,46,10,2023-09-07,https://hci.social/
681,109522004086526441,marcello3d,https://hci.social/@marcello3d,2022-12-16T00:00:00.000Z,33,132,263,2023-11-18,https://hci.social/
682,109519776531768278,oschneider,https://hci.social/@oschneider,2022-12-15T00:00:00.000Z,5,6,1,2022-12-23,https://hci.social/
683,109517218083984410,pascal_jansen,https://hci.social/@pascal_jansen,2022-12-15T00:00:00.000Z,0,20,0,,https://hci.social/
684,109514586227828633,jackbandy,https://hci.social/@jackbandy,2022-12-14T00:00:00.000Z,14,37,3,2023-04-04,https://hci.social/
685,109513437213073038,markwhiting,https://hci.social/@markwhiting,2022-12-14T00:00:00.000Z,3,0,0,,https://hci.social/
686,109509162646675004,preetiramaraj,https://hci.social/@preetiramaraj,2022-12-14T00:00:00.000Z,7,23,0,,https://hci.social/
687,109504184849190222,SPEX_lab,https://hci.social/@SPEX_lab,2022-12-13T00:00:00.000Z,23,5,9,2023-09-14,https://hci.social/
688,109485457882067993,emselimahmed,https://hci.social/@emselimahmed,2022-12-09T00:00:00.000Z,7,64,5,2023-01-07,https://hci.social/
689,109484822387959678,Giri,https://hci.social/@Giri,2022-12-09T00:00:00.000Z,0,4,0,2023-05-03,https://hci.social/
690,109482315164022817,bgoebl,https://hci.social/@bgoebl,2022-12-09T00:00:00.000Z,2,6,3,2023-08-02,https://hci.social/
691,109480199626862687,paulo_fcarvalho,https://hci.social/@paulo_fcarvalho,2022-12-08T00:00:00.000Z,26,48,0,,https://hci.social/
692,109473957715831899,cte,https://hci.social/@cte,2022-12-07T00:00:00.000Z,11,17,63,2023-11-17,https://hci.social/
693,109255134726183270,joelchan86,https://hci.social/@joelchan86,2022-10-30T00:00:00.000Z,459,311,376,2023-11-16,https://hci.social/
694,109337961591161088,ryanatkn,https://hci.social/@ryanatkn,2022-11-13T00:00:00.000Z,37,93,9,2023-08-06,https://hci.social/
695,109295291977681742,kentrellowens,https://hci.social/@kentrellowens,2022-11-06T00:00:00.000Z,137,184,28,2023-10-04,https://hci.social/
696,110217854843577893,gloriaguo,https://hci.social/@gloriaguo,2023-04-18T00:00:00.000Z,3,7,0,,https://hci.social/
697,109337589884967620,jina,https://hci.social/@jina,2022-11-13T00:00:00.000Z,55,10,2,2023-01-25,https://hci.social/
698,108321171925012578,galenweld,https://hci.social/@galenweld,2022-05-18T00:00:00.000Z,25,8,1,2022-05-18,https://hci.social/
699,109623490252478997,socialfutureslab,https://hci.social/@socialfutureslab,2023-01-03T00:00:00.000Z,144,6,18,2023-08-04,https://hci.social/
700,109337467265881106,ccb,https://hci.social/@ccb,2022-11-13T00:00:00.000Z,156,115,0,,https://hci.social/
701,109384437874106730,cephcyn,https://hci.social/@cephcyn,2022-11-21T00:00:00.000Z,17,83,0,,https://hci.social/
702,108319681357082422,schaferj,https://hci.social/@schaferj,2022-05-17T00:00:00.000Z,723,978,182,2023-11-06,https://hci.social/
703,109376755870820805,sherryw,https://hci.social/@sherryw,2022-11-20T00:00:00.000Z,173,159,4,2022-12-09,https://hci.social/
704,108286710312907313,ruotongw,https://hci.social/@ruotongw,2022-05-12T00:00:00.000Z,43,45,1,2022-12-14,https://hci.social/
705,108280547247259304,kjfeng,https://hci.social/@kjfeng,2022-05-11T00:00:00.000Z,85,30,53,2023-10-19,https://hci.social/
706,108285577727967668,qli,https://hci.social/@qli,2022-05-11T00:00:00.000Z,23,40,0,,https://hci.social/
707,108236223653826827,axz,https://hci.social/@axz,2022-05-03T00:00:00.000Z,2421,1177,803,2023-11-19,https://hci.social/
708,108236105999236686,msbernst,https://hci.social/@msbernst,2022-05-03T00:00:00.000Z,857,230,79,2023-10-23,https://hci.social/
709,108280517522446278,jbigham,https://hci.social/@jbigham,2022-05-11T00:00:00.000Z,2895,1160,3850,2023-11-19,https://hci.social/
710,109569663505599096,mdekstrand,https://hci.social/@mdekstrand,2022-12-24T00:00:00.000Z,802,462,981,2023-11-17,https://hci.social/
711,108278328257999536,eaganj,https://hci.social/@eaganj,2022-05-10T00:00:00.000Z,171,151,303,2023-11-17,https://hci.social/
712,109262467424057941,graydesign,https://hci.social/@graydesign,2022-10-31T00:00:00.000Z,116,200,4,2023-03-16,https://hci.social/
713,109283300219694086,Branhammertime,https://hci.social/@Branhammertime,2022-11-04T00:00:00.000Z,69,84,7,2023-02-26,https://hci.social/
714,108284650613162617,sukrit,https://hci.social/@sukrit,2022-05-11T00:00:00.000Z,291,255,270,2023-11-16,https://hci.social/
715,109246550920224487,depstein,https://hci.social/@depstein,2022-10-28T00:00:00.000Z,145,102,20,2023-10-16,https://hci.social/
716,109290715502592082,codingconduct,https://hci.social/@codingconduct,2022-11-05T00:00:00.000Z,582,144,330,2023-11-15,https://hci.social/
717,109327257285914702,Anna,https://hci.social/@Anna,2022-11-11T00:00:00.000Z,101,65,22,2023-10-01,https://hci.social/
718,109290614108021767,gerifitz,https://hci.social/@gerifitz,2022-11-05T00:00:00.000Z,83,8,0,,https://hci.social/
719,108284448676877930,jmankoff,https://hci.social/@jmankoff,2022-05-11T00:00:00.000Z,177,108,15,2023-10-28,https://hci.social/
720,109371401495249367,tveinot,https://hci.social/@tveinot,2022-11-19T00:00:00.000Z,247,654,9,2023-01-06,https://hci.social/
721,109297748781922945,jennthom,https://hci.social/@jennthom,2022-11-06T00:00:00.000Z,134,13,1,2022-11-06,https://hci.social/
722,109300741625161270,bjoern,https://hci.social/@bjoern,2022-11-07T00:00:00.000Z,133,67,1,2022-11-08,https://hci.social/
723,109286955984880693,jesspater,https://hci.social/@jesspater,2022-11-04T00:00:00.000Z,52,49,7,2023-06-13,https://hci.social/
724,109299266358679169,kgajos,https://hci.social/@kgajos,2022-11-06T00:00:00.000Z,341,124,256,2023-11-17,https://hci.social/
725,108291661027339480,sauvik,https://hci.social/@sauvik,2022-05-12T00:00:00.000Z,177,17,56,2023-09-19,https://hci.social/
726,108281378541116924,windx0303,https://hci.social/@windx0303,2022-05-11T00:00:00.000Z,210,45,2,2022-10-28,https://hci.social/
727,108294169421594675,juliane,https://hci.social/@juliane,2022-05-13T00:00:00.000Z,659,466,128,2023-11-16,https://hci.social/
728,109298952480036659,fnunes,https://hci.social/@fnunes,2022-11-06T00:00:00.000Z,104,251,64,2023-11-18,https://hci.social/
729,109344285218309293,maia_jacobs,https://hci.social/@maia_jacobs,2022-11-14T00:00:00.000Z,25,32,6,2023-10-12,https://hci.social/
730,109304603594296258,wandapratt,https://hci.social/@wandapratt,2022-11-07T00:00:00.000Z,5,3,0,,https://hci.social/
731,109303982014584857,svoida,https://hci.social/@svoida,2022-11-07T00:00:00.000Z,27,5,0,,https://hci.social/
732,109299010714546636,haimson,https://hci.social/@haimson,2022-11-06T00:00:00.000Z,135,115,13,2023-10-20,https://hci.social/
733,109266366926497500,hellina,https://hci.social/@hellina,2022-11-01T00:00:00.000Z,24,31,8,2023-02-09,https://hci.social/
734,108256493310722699,zwlevonian,https://hci.social/@zwlevonian,2022-05-06T00:00:00.000Z,147,232,72,2023-11-07,https://hci.social/
735,109387905877311816,aislingokane,https://hci.social/@aislingokane,2022-11-22T00:00:00.000Z,18,14,0,,https://hci.social/
736,109369505709659605,andrikos,https://hci.social/@andrikos,2022-11-19T00:00:00.000Z,201,323,9,2023-04-24,https://hci.social/
737,108576125160353453,dj,https://hci.social/@dj,2022-07-02T00:00:00.000Z,121,121,16,2023-04-04,https://hci.social/
738,109303645790566894,stevie,https://hci.social/@stevie,2022-11-07T00:00:00.000Z,355,133,35,2023-06-06,https://hci.social/
739,109378485623848799,clifflampe,https://hci.social/@clifflampe,2022-11-20T00:00:00.000Z,241,221,6,2023-03-12,https://hci.social/
740,109373304294475430,peiyaoh,https://hci.social/@peiyaoh,2022-11-20T00:00:00.000Z,33,71,10,2023-08-25,https://hci.social/
741,109372111736127440,foucaultwelles,https://hci.social/@foucaultwelles,2022-11-19T00:00:00.000Z,389,46,1,2022-11-19,https://hci.social/
742,109243328506426285,richmondywong,https://hci.social/@richmondywong,2022-10-28T00:00:00.000Z,396,211,160,2023-10-31,https://hci.social/
743,109258448481187342,dt23,https://hci.social/@dt23,2022-10-30T00:00:00.000Z,33,67,0,,https://hci.social/
744,109237602689880132,andrewberry,https://hci.social/@andrewberry,2022-10-27T00:00:00.000Z,97,146,17,2023-04-12,https://hci.social/
745,109300797762811864,adapperprof,https://hci.social/@adapperprof,2022-11-07T00:00:00.000Z,18,18,3,2022-12-16,https://hci.social/
746,109297943458090692,AlanChamberlain,https://hci.social/@AlanChamberlain,2022-11-06T00:00:00.000Z,33,42,3,2023-01-23,https://hci.social/
747,109293030488465281,luigidr,https://hci.social/@luigidr,2022-11-05T00:00:00.000Z,70,81,11,2023-01-14,https://hci.social/
748,109332380401603962,aquigley,https://hci.social/@aquigley,2022-11-12T00:00:00.000Z,609,437,796,2023-11-05,https://hci.social/
749,109368054091645572,juliawoodward,https://hci.social/@juliawoodward,2022-11-19T00:00:00.000Z,17,35,2,2023-06-21,https://hci.social/
750,109263282248659400,jengolbeck,https://hci.social/@jengolbeck,2022-10-31T00:00:00.000Z,2139,91,58,2023-07-06,https://hci.social/
751,108280673743424065,barik,https://hci.social/@barik,2022-05-11T00:00:00.000Z,1038,900,732,2023-11-18,https://hci.social/
752,109301935417443270,drmaxlwilson,https://hci.social/@drmaxlwilson,2022-11-07T00:00:00.000Z,321,160,239,2023-09-07,https://hci.social/
753,109366241785086382,AnamaraRitt,https://hci.social/@AnamaraRitt,2022-11-18T00:00:00.000Z,1,6,0,,https://hci.social/
754,109243180054675546,neha,https://hci.social/@neha,2022-10-28T00:00:00.000Z,216,182,17,2022-11-25,https://hci.social/
755,109308210156353996,phoebesengers,https://hci.social/@phoebesengers,2022-11-08T00:00:00.000Z,269,111,48,2023-02-22,https://hci.social/
756,109246485146891623,estellesmith,https://hci.social/@estellesmith,2022-10-28T00:00:00.000Z,360,241,195,2023-11-16,https://hci.social/
757,109286753423453633,ahnjune,https://hci.social/@ahnjune,2022-11-04T00:00:00.000Z,152,82,54,2023-09-11,https://hci.social/
758,109364387865374911,rfiebrink,https://hci.social/@rfiebrink,2022-11-18T00:00:00.000Z,545,240,9,2023-01-12,https://hci.social/
759,109356585783941560,buehler,https://hci.social/@buehler,2022-11-17T00:00:00.000Z,26,45,0,,https://hci.social/
760,109275808009030079,Mor,https://hci.social/@Mor,2022-11-02T00:00:00.000Z,930,445,161,2023-11-12,https://hci.social/
761,108291693973206064,justin,https://hci.social/@justin,2022-05-13T00:00:00.000Z,293,277,187,2023-07-06,https://hci.social/
762,109353448516631051,tiagoguerreiro,https://hci.social/@tiagoguerreiro,2022-11-16T00:00:00.000Z,20,23,0,,https://hci.social/
763,108326060209624978,pg,https://hci.social/@pg,2022-05-19T00:00:00.000Z,439,38,568,2023-11-17,https://hci.social/
764,109246065615653921,heades,https://hci.social/@heades,2022-10-28T00:00:00.000Z,208,268,331,2023-09-28,https://hci.social/
765,108291308208695689,5tuartreeves,https://hci.social/@5tuartreeves,2022-05-12T00:00:00.000Z,191,218,241,2023-11-18,https://hci.social/
766,109247666701986820,dennisfeehan,https://hci.social/@dennisfeehan,2022-10-28T00:00:00.000Z,82,75,4,2023-08-22,https://hci.social/
767,109247637077474082,hermansaksono,https://hci.social/@hermansaksono,2022-10-28T00:00:00.000Z,310,238,185,2023-10-04,https://hci.social/
768,109288633596283106,ishtiaque,https://hci.social/@ishtiaque,2022-11-05T00:00:00.000Z,93,123,12,2023-02-03,https://hci.social/
769,109291410994619711,nholbert,https://hci.social/@nholbert,2022-11-05T00:00:00.000Z,121,248,378,2023-07-03,https://hci.social/
770,109324009303772670,feilseifer,https://hci.social/@feilseifer,2022-11-11T00:00:00.000Z,25,78,114,2023-11-03,https://hci.social/
771,109250532605333138,katta,https://hci.social/@katta,2022-10-29T00:00:00.000Z,547,140,52,2023-04-21,https://hci.social/
772,109292301483844691,jeremy,https://hci.social/@jeremy,2022-11-05T00:00:00.000Z,452,474,487,2023-11-12,https://hci.social/
773,109277312581258179,cfchung,https://hci.social/@cfchung,2022-11-03T00:00:00.000Z,112,140,8,2023-08-15,https://hci.social/
774,109248100038826728,Elenaagapie,https://hci.social/@Elenaagapie,2022-10-28T00:00:00.000Z,114,122,3,2022-12-15,https://hci.social/
775,109249084229255792,michaelann,https://hci.social/@michaelann,2022-10-29T00:00:00.000Z,131,170,1,2022-11-11,https://hci.social/
776,109247244306559927,sara,https://hci.social/@sara,2022-10-28T00:00:00.000Z,440,405,99,2023-10-17,https://hci.social/
777,108286964998618069,amyjko,https://hci.social/@amyjko,2022-05-12T00:00:00.000Z,1204,18,264,2023-11-14,https://hci.social/
778,108290926529338065,jasoncyip,https://hci.social/@jasoncyip,2022-05-12T00:00:00.000Z,65,59,10,2022-11-24,https://hci.social/
779,108238146047010500,skairam,https://hci.social/@skairam,2022-05-03T00:00:00.000Z,459,270,71,2023-04-23,https://hci.social/
780,109258420250838739,michael,https://hci.social/@michael,2022-10-30T00:00:00.000Z,328,254,96,2023-02-18,https://hci.social/
781,109279597599246438,kristenshino,https://hci.social/@kristenshino,2022-11-03T00:00:00.000Z,75,117,7,2023-05-04,https://hci.social/
782,109270438039255600,vitak,https://hci.social/@vitak,2022-11-01T00:00:00.000Z,727,213,331,2023-11-16,https://hci.social/
783,109283452419966634,nbhansen,https://hci.social/@nbhansen,2022-11-04T00:00:00.000Z,544,577,359,2023-11-17,https://hci.social/
784,109244322983410165,carolinerpitt,https://hci.social/@carolinerpitt,2022-10-28T00:00:00.000Z,575,675,649,2023-11-15,https://hci.social/
785,108280940426884986,evanmpeck,https://hci.social/@evanmpeck,2022-05-11T00:00:00.000Z,750,291,207,2023-10-30,https://hci.social/
786,109259491340232315,emax,https://hci.social/@emax,2022-10-30T00:00:00.000Z,605,432,331,2023-09-02,https://hci.social/
787,109271576699101851,cbecker,https://hci.social/@cbecker,2022-11-02T00:00:00.000Z,640,617,833,2023-11-17,https://hci.social/
788,109238149825705828,cscw,https://hci.social/@cscw,2022-10-27T00:00:00.000Z,866,7,108,2023-10-19,https://hci.social/
789,108290799144563844,jovermeulen,https://hci.social/@jovermeulen,2022-05-12T00:00:00.000Z,310,451,240,2023-11-01,https://hci.social/
790,109294610486223610,jamieBGN,https://hci.social/@jamieBGN,2022-11-06T00:00:00.000Z,842,193,236,2023-06-12,https://hci.social/
791,109277172066731794,wendyju,https://hci.social/@wendyju,2022-11-03T00:00:00.000Z,199,135,31,2023-07-29,https://hci.social/
792,109302994049551468,annedrewhu,https://hci.social/@annedrewhu,2022-11-07T00:00:00.000Z,218,129,353,2023-11-16,https://hci.social/
793,109270623003240611,terveen,https://hci.social/@terveen,2022-11-01T00:00:00.000Z,26,11,7,2022-11-18,https://hci.social/
794,109323009726946363,gabby,https://hci.social/@gabby,2022-11-11T00:00:00.000Z,10,27,12,2022-11-14,https://hci.social/
795,109260512562937710,reviewer2,https://hci.social/@reviewer2,2022-10-31T00:00:00.000Z,192,190,1033,2023-11-19,https://hci.social/
796,108290757951106496,eglassman,https://hci.social/@eglassman,2022-05-12T00:00:00.000Z,1270,1701,379,2023-11-15,https://hci.social/
797,108238208714779603,alex,https://hci.social/@alex,2022-05-03T00:00:00.000Z,49,55,3,2022-11-11,https://hci.social/
798,109303287077879344,davidribes,https://hci.social/@davidribes,2022-11-07T00:00:00.000Z,950,346,407,2023-06-13,https://hci.social/
799,109314255641376079,houda,https://hci.social/@houda,2022-11-09T00:00:00.000Z,12,37,0,,https://hci.social/
800,109303708623260785,panciera,https://hci.social/@panciera,2022-11-07T00:00:00.000Z,49,30,2,2022-11-07,https://hci.social/
801,108284030727169733,gavin,https://hci.social/@gavin,2022-05-11T00:00:00.000Z,41,62,5,2023-07-25,https://hci.social/
802,109289161963583935,vishalsharma,https://hci.social/@vishalsharma,2022-11-05T00:00:00.000Z,26,60,1,2023-09-20,https://hci.social/
803,109304026368365371,kenhinckley,https://hci.social/@kenhinckley,2022-11-07T00:00:00.000Z,199,137,3,2023-02-21,https://hci.social/
804,109275502991242546,upol,https://hci.social/@upol,2022-11-02T00:00:00.000Z,863,82,970,2023-11-18,https://hci.social/
805,109280480316374611,danyel,https://hci.social/@danyel,2022-11-03T00:00:00.000Z,319,243,38,2023-04-28,https://hci.social/
806,109272181935266409,jsquare,https://hci.social/@jsquare,2022-11-02T00:00:00.000Z,205,124,38,2023-11-15,https://hci.social/
807,109247675303755786,williamstome,https://hci.social/@williamstome,2022-10-28T00:00:00.000Z,205,232,128,2023-11-03,https://hci.social/
808,109287824592443277,ak,https://hci.social/@ak,2022-11-04T00:00:00.000Z,129,150,95,2023-02-10,https://hci.social/
809,109287821426779826,sigchi,https://hci.social/@sigchi,2022-11-04T00:00:00.000Z,1010,187,37,2023-02-19,https://hci.social/
